timestamp,latitude,longitude
1701862137.0090818,45.42350840009532,11.947963320623131
1701862137.9981508,45.42349762949998,11.947958242569563
1701862138.9982173,45.4234835850395,11.947942423803461
1701862139.9982784,45.42348182953752,11.947930867137536
1701862140.9983363,45.423470371833794,11.94792846715549
1701862141.9983912,45.423456173752456,11.947941629535173
1701862142.9984422,45.423440978125655,11.94797031137757
1701862143.998489,45.423425736019055,11.947981794995245
1701862144.998534,45.423501871749416,11.947909445505966
1701862145.9985757,45.42352031107026,11.947947293983681
1701862146.9986153,45.42352844666732,11.947970024358815
1701862147.9986515,45.423519490129024,11.947965827464962
1701862148.9986858,45.42351122472904,11.947962434430751
1701862149.9987183,45.423511828342924,11.947972789804808
1701862150.9987483,45.423512343374775,11.947983136692955
1701862151.9987764,45.423513226518445,11.947993255954628
1701862152.9988039,45.42369716193023,11.94775650608431
1701862153.9988282,45.4237741329197,11.947729648609302
1701862154.9988508,45.423795004868765,11.947718120399172
1701862155.9988732,45.42380510687972,11.947711599718499
1701862156.9988933,45.42383037307182,11.947695005302053
1701862157.9989128,45.423931130219714,11.947712007056667
1701862158.998931,45.42397077952058,11.947713763168586
1701862159.9989476,45.424039632994095,11.94766272511955
1701862160.9989626,45.42412238336471,11.947662848154167
1701862161.9989767,45.42400591397507,11.94758722503382
1701862162.9989924,45.42390650429368,11.947604582466198
1701862163.999004,45.42386359409193,11.94758582610418
1701862164.9990158,45.423832133351176,11.9475607348239
1701862165.999027,45.42383127366728,11.94760735191668
1701862166.9990375,45.423843095615915,11.947569052081105
1701862167.999048,45.423854316542425,11.9476435085692
1701862168.9990573,45.42385488961609,11.947660139848702
1701862169.9990659,45.423860231519214,11.94766088008826
1701862170.9990735,45.42385427851981,11.947659606000853
1701862171.9990814,45.42385631768987,11.947660490757269
1701862172.9990873,45.423866260492325,11.94767129635434
1701862173.999094,45.42386371586133,11.947749787105566
1701862174.9991002,45.42389778367356,11.947768785029554
1701862175.9991064,45.42393779945058,11.947787435623594
1701862176.9991117,45.4239512455404,11.9477885677664
1701862177.9991164,45.42395544498788,11.947792913118644
1701862178.9991207,45.42394492373166,11.947811758675085
1701862179.9991255,45.423942606532286,11.947814843647425
1701862180.9991302,45.42393939489781,11.947818798027072
1701862181.999134,45.42393789166071,11.947831171342566
1701862182.9991372,45.42393718145565,11.947840284838652
1701862183.9991403,45.42393343691792,11.94786140025429
1701862184.9991431,45.42393109620645,11.947874963613364
1701862185.999146,45.42392439562446,11.947894943630326
1701862186.9991484,45.42392317209888,11.947908626014774
1701862187.9991512,45.423920680022455,11.947931537873755
1701862188.9991534,45.423915923736644,11.947941914221554
1701862189.999155,45.423910052961965,11.947970143357887
1701862190.999157,45.42391135071147,11.947984129062444
1701862191.9991589,45.42390855444629,11.947996831197406
1701862192.9991608,45.42390407282509,11.94800319605612
1701862193.9991617,45.42390349028125,11.948014574364615
1701862194.9991639,45.423904674694356,11.94802124568506
1701862195.9991643,45.42391237495597,11.948029410681503
1701862196.9991665,45.423911116429586,11.948027307764189
1701862197.9991674,45.42391420445339,11.948030235796512
1701862198.9991682,45.42391434950838,11.948028641190499
1701862199.9991686,45.42392042475761,11.948029360604048
1701862200.9991698,45.42392955044703,11.948023286446844
1701862201.9991703,45.42392386564812,11.948009683889659
1701862202.9991715,45.42393022751745,11.94800419776972
1701862203.9991722,45.423928798220544,11.948008807928359
1701862204.9991722,45.42392311738608,11.948014158930933
1701862205.9991717,45.42391527702606,11.948020233817571
1701862206.9991736,45.42390818192392,11.948027020838222
1701862207.9991739,45.42390187164318,11.948030354528626
1701862208.9991732,45.423890029678745,11.9480441189509
1701862209.9991746,45.423885018313165,11.948051268009536
1701862210.9991746,45.42388002998092,11.948058976166482
1701862211.999175,45.42388177173462,11.948061237464835
1701862212.9991755,45.42388229918515,11.948061494189563
1701862213.9991755,45.423872511021024,11.948065287659217
1701862214.999175,45.42386340324172,11.9480607247869
1701862215.9991748,45.4238647274382,11.948054694622675
1701862216.999175,45.42386447031447,11.94805637727909
1701862217.9991744,45.42385909344058,11.948056077375732
1701862218.9991753,45.42384821174243,11.948062976723588
1701862219.999175,45.42385205139123,11.948074917045533
1701862220.999176,45.423856810143086,11.94808587884706
1701862221.9991753,45.42385559969385,11.948088724850429
1701862222.999175,45.423855536262394,11.948092078107047
1701862223.999175,45.42385650716454,11.948095613971033
1701862224.999175,45.42386265201112,11.948098522602326
1701862225.9991748,45.42386581197376,11.948106255997505
1701862226.9991746,45.423869665993095,11.948105388282054
1701862227.9991746,45.42387670626622,11.948109727894394
1701862228.9991734,45.42388118317342,11.948115528765602
1701862229.999174,45.42389601669763,11.948114539546866
1701862230.9991727,45.42391010131552,11.948120364978028
1701862231.9991739,45.423917737348454,11.948117018110926
1701862232.9991732,45.42392652522615,11.94813096461304
1701862233.9991727,45.42393645841696,11.948130393087858
1701862234.9991732,45.4239443094369,11.948134172162106
1701862235.999173,45.42395059344439,11.948148127259811
1701862236.9991727,45.423961449767056,11.948141549477374
1701862237.9991713,45.42397328783738,11.948152530747954
1701862238.9991724,45.4239959058378,11.948159697626346
1701862239.9991713,45.42400953795987,11.948174201572797
1701862240.9991713,45.4240168256545,11.948193327656755
1701862241.999171,45.42403525105048,11.9482166495948
1701862242.9991703,45.42405222081696,11.948235974399385
1701862243.9991708,45.42405696809769,11.948256798854858
1701862245.0006127,45.4240672155251,11.948269750397333
1701862246.0006208,45.424078558372976,11.948268113972318
1701862247.0006084,45.42409304413072,11.94827933440658
1701862248.0006042,45.42410283784422,11.948286674134424
1701862249.0002892,45.424110958934364,11.94827696299528
1701862250.0002732,45.42412582245552,11.948282279907861
1701862251.000589,45.4241340516605,11.948286252494093
1701862252.0005915,45.42414925641299,11.948283333513537
1701862253.0005794,45.42415933815742,11.94828446778649
1701862254.0005808,45.424170228903314,11.94829052533173
1701862255.0002618,45.42417579868959,11.948298734299252
1701862256.0002506,45.42418373681134,11.948301765541311
1701862257.000576,45.42419435639919,11.948310896281116
1701862258.0003643,45.424202927700605,11.948323216398453
1701862259.00035,45.42420736380026,11.948341661777713
1701862260.0003357,45.4242054059445,11.94835506024609
1701862261.0003223,45.42419777435313,11.94836710294408
1701862262.0003104,45.4241940622188,11.948385702484263
1701862263.0002985,45.42419590511306,11.948404512138813
1701862264.0002873,45.42419240347905,11.948422627804414
1701862265.0002773,45.4241945137089,11.948438831281571
1701862266.0002675,45.424186336813044,11.948465255694838
1701862267.0002584,45.424178430338436,11.948474109947547
1701862268.0002499,45.42418104122735,11.948496818341987
1701862269.0002418,45.42418077431516,11.948510985879615
1701862270.0002337,45.424177321982164,11.948518033191
1701862271.0002263,45.42417597492706,11.94853256514294
1701862272.0002186,45.424175687366414,11.94855102522158
1701862273.0002127,45.424169362299274,11.948570804303166
1701862274.0002067,45.42416578448562,11.94858936775713
1701862275.0001998,45.424164711959314,11.94860605759191
1701862276.0001945,45.424161910607346,11.948621068798628
1701862277.0001898,45.4241622148544,11.948644462415887
1701862278.0001845,45.4241650846978,11.948654134528349
1701862279.0001805,45.42416620917946,11.948661565885239
1701862280.0001755,45.42416698743745,11.94867017060185
1701862281.0001712,45.42417042346894,11.948683986245035
1701862282.000167,45.42417383564036,11.948694562956222
1701862283.0001628,45.42417617659253,11.948704858650126
1701862284.0001595,45.42417934808847,11.948721794804264
1701862285.0001554,45.42417969130033,11.948734681384787
1701862286.0001526,45.42417520006106,11.94873894021964
1701862287.0001493,45.42417584705328,11.94874389520032
1701862288.000146,45.42417635799292,11.948748809606657
1701862289.000143,45.42417906246428,11.948747932669864
1701862290.0001397,45.42418605449122,11.948751753811509
1701862291.0001373,45.4241891694555,11.948744211812139
1701862292.000135,45.424189967442764,11.948740954512319
1701862293.000133,45.424187535278364,11.948741442341701
1701862294.0001307,45.424178967703,11.94875456875298
1701862295.0001278,45.42416966830739,11.948759556777533
1701862296.000126,45.424166775239975,11.948743682909775
1701862297.0001235,45.42416933894604,11.948732267887138
1701862298.0001216,45.42417285676631,11.948728740902178
1701862299.0001197,45.424170608812986,11.948726738057031
1701862300.0001173,45.42417052049533,11.948727620800478
1701862301.0001163,45.42417052049533,11.948727620800478
1701862302.000114,45.42417052049533,11.948727620800478
1701862303.000113,45.42417052049533,11.948727620800478
1701862304.0001106,45.42417052049533,11.948727620800478
1701862305.0001087,45.42417052049533,11.948727620800478
1701862306.0001075,45.42417052049533,11.948727620800478
1701862307.0001056,45.42417052049533,11.948727620800478
1701862308.0001044,45.424151356512546,11.948741507759385
1701862309.0001025,45.42415477738043,11.948744482683134
1701862310.000101,45.424164187980125,11.948743521713174
1701862311.0000994,45.42416742206883,11.948742306653541
1701862312.0000987,45.42417093113152,11.948735356342366
1701862313.0000963,45.424170966188356,11.94874263051367
1701862314.0000956,45.424171883587974,11.948739293028284
1701862315.0000944,45.424172930852386,11.948735362449396
1701862316.0000925,45.42417594323346,11.948731128637192
1701862317.000092,45.42417798997138,11.948731972797958
1701862318.0000904,45.424178286475374,11.948733157961502
1701862319.0000892,45.424175973781054,11.94872763515038
1701862320.0000877,45.42417757159083,11.948731673571256
1701862321.0000896,45.42417594571683,11.948730606473706
1701862322.0000858,45.42417377325166,11.948731830854864
1701862323.0000849,45.42417292832971,11.948724512156364
1701862324.000084,45.42417442483039,11.948730795296092
1701862325.0000825,45.424174081603354,11.948739615217365
1701862326.0000806,45.42417479539967,11.948742516052913
1701862327.0000796,45.42417556841269,11.948743507462249
1701862328.0000787,45.42417621540196,11.9487440028645
1701862329.0000772,45.42417483375778,11.948743653145922
1701862330.0000763,45.42417646170928,11.9487423347848
1701862331.0000758,45.42417660455619,11.948742368078273
1701862332.0000744,45.42417660455619,11.948742368078273
1701862333.000074,45.42417660455619,11.948742368078273
1701862334.0000725,45.42417660455619,11.948742368078273
1701862335.0000713,45.42417660455619,11.948742368078273
1701862336.0000706,45.4241725624727,11.948740205860705
1701862337.0000691,45.42417015228387,11.948739564359474
1701862338.000068,45.42416923771272,11.948739512713404
1701862339.0000675,45.42417016908075,11.94874244663725
1701862340.0000663,45.42417037734247,11.9487424047335
1701862341.000065,45.4241741484638,11.948736464838406
1701862342.000064,45.42417410759168,11.948731874423592
1701862343.0000625,45.42417597157414,11.948736638900225
1701862344.0000622,45.42417395458802,11.948742507918773
1701862345.000061,45.424179449043585,11.948739782191769
1701862346.00006,45.4241779295365,11.948742740424647
1701862347.0000591,45.42417110200823,11.948746630002368
1701862348.0000587,45.424180243086155,11.948754132256953
1701862349.0000567,45.424180971482734,11.948767227202872
1701862350.0000558,45.42418002228053,11.948783523091018
1701862351.0000546,45.424182058709,11.948801983025618
1701862352.0000548,45.42418538169623,11.948813825382166
1701862353.0000567,45.42419221853863,11.948831428601757
1701862354.000052,45.424192561501975,11.948834471107478
1701862355.000051,45.42419736254327,11.948844139871426
1701862356.0000505,45.424207386455514,11.9488468264122
1701862357.0000496,45.42421854236161,11.948849636270353
1701862358.0000474,45.42422986653109,11.948848375250499
1701862359.0000472,45.42423806649511,11.948836473442853
1701862360.0000458,45.42424543146956,11.948825755357923
1701862361.0000453,45.42425496534326,11.94881630120605
1701862362.0000448,45.42426018188756,11.948799590906168
1701862363.0000434,45.4242634995884,11.948787833374476
1701862364.0000427,45.4242704558577,11.948774830002542
1701862365.000041,45.424280171233924,11.948766425306246
1701862366.000041,45.42427991563426,11.948752063466285
1701862367.000039,45.42428350553946,11.948733333398165
1701862368.000039,45.42429085010351,11.948714777324778
1701862369.000038,45.42429258549914,11.948702782808514
1701862370.0000372,45.42429814191712,11.94868971436855
1701862371.0000355,45.42429832965846,11.948680353635014
1701862372.000035,45.424299808967895,11.94866896175282
1701862373.0000348,45.42430335114528,11.948661278196312
1701862374.0000324,45.42430624492089,11.948649686941938
1701862375.000032,45.42431174841966,11.948638999203707
1701862376.0000315,45.42431716674084,11.948631150665515
1701862377.0000303,45.42432409259633,11.948625141350792
1701862378.000029,45.42433170563631,11.948608644579952
1701862379.0000281,45.424336357277184,11.94860049653331
1701862380.0000272,45.42433510857878,11.948582209101508
1701862381.0000267,45.42434284744366,11.94856135247897
1701862382.0000257,45.42434021022823,11.948540637533632
1701862383.0000236,45.42434555023884,11.948536820916129
1701862384.0000234,45.42435012216892,11.948519752523588
1701862385.0000226,45.42435337461274,11.948508454664417
1701862386.000021,45.42435928661075,11.948498295206123
1701862387.0000203,45.42436320488655,11.948487121315768
1701862388.0000196,45.42436152793317,11.948472454340001
1701862389.0000181,45.42436257171879,11.948463372705326
1701862390.0000176,45.42436301375596,11.948450057820622
1701862391.0000165,45.42435763400851,11.948432309953754
1701862392.0000157,45.42435482607761,11.948423301440554
1701862393.0000155,45.42434648449678,11.948411427792895
1701862394.0000138,45.42433715391942,11.948411139849815
1701862395.0000126,45.42432631848083,11.948410816173617
1701862396.000012,45.42431817776562,11.948392199918304
1701862397.0000114,45.42430917652979,11.948390698911302
1701862398.00001,45.424297886341755,11.94838558126424
1701862399.0000095,45.42429316309862,11.948386599559523
1701862400.0000079,45.42429127676879,11.948386528788882
1701862401.0000067,45.424285150021795,11.94837918346898
1701862402.0000062,45.42427952339985,11.948371777800986
1701862403.0000052,45.424274487125956,11.948370048989641
1701862404.0000048,45.42427237570164,11.94837154866139
1701862405.0000036,45.42426395227119,11.948369155182009
1701862406.0000026,45.42425477535595,11.948360415280304
1701862407.0000014,45.42424817121859,11.94835103874104
1701862408.0000005,45.424238365337075,11.948345285684882
1701862409.0,45.42422623933023,11.948342928133869
1701862409.9999983,45.42421644661853,11.948337487889335
1701862410.9999974,45.42421509093793,11.948322735716957
1701862411.9999967,45.42420829255275,11.948314159525117
1701862412.9999957,45.42420074087676,11.948308974493754
1701862413.9999948,45.424191909573274,11.948301068577297
1701862414.9999933,45.424188132767036,11.948299429538734
1701862415.9999924,45.424174500910595,11.94829475449894
1701862416.9999914,45.424166156281444,11.948284847926688
1701862417.999991,45.42415906084267,11.948280356251539
1701862418.99999,45.42415328679928,11.948280527613294
1701862419.9999895,45.42414694642658,11.94827707481111
1701862420.9999883,45.424132364076954,11.948272660079336
1701862421.9999876,45.424119352574884,11.948266975010686
1701862422.9999864,45.424113097864,11.948261546350224
1701862423.9999852,45.424098166523585,11.948255305893618
1701862424.9999838,45.42408620897812,11.948244405786557
1701862425.9999833,45.424070795178295,11.948240813710466
1701862426.9999828,45.42406327947369,11.948238947812163
1701862427.9999816,45.424054833759605,11.948233458311007
1701862428.9999812,45.42404566596259,11.948231120630018
1701862429.9999802,45.424044182212675,11.948232669838346
1701862430.999979,45.424026050875334,11.948235588827684
1701862431.9999776,45.42401447066621,11.94823883628962
1701862432.9999762,45.424001629658925,11.948238739441358
1701862433.9999762,45.4239937884376,11.948243135386447
1701862434.9999757,45.42398253795628,11.94823999773045
1701862435.9999738,45.42397044467151,11.948234317377633
1701862436.9999728,45.42395654911975,11.948231368310994
1701862437.9999716,45.42393788619343,11.948229179474456
1701862438.9999712,45.42392525291501,11.948226324355861
1701862439.9999702,45.423907683351835,11.948223549228487
1701862440.9999695,45.42389496915124,11.948220961355965
1701862441.999969,45.423881266250696,11.948216536449342
1701862442.999967,45.423869142269645,11.94819733460265
1701862443.999966,45.4238602973488,11.948167754457957
1701862444.9999652,45.42385803973847,11.948159097900877
1701862445.999965,45.42385114194143,11.948150982282007
